iso_o,iso_o_num,iso_d,iso_d_num,contig,dist,distcap
AIA,C660,HRV,C191,0,7736.063,7736.063
MLI,C466,HRV,C191,0,4323.516,4323.516
CHL,C152,HRV,C191,0,12375.95,12375.95
COL,C170,HRV,C191,0,9727.443,9727.443
IDN,C360,HRV,C191,0,10566.49,10566.49
ALB,C008,HRV,C191,0,585.956,585.956
BMU,C060,HRV,C191,0,6841.428,6841.428
CRI,C188,HRV,C191,0,9987.19,9987.19
TUR,C792,HRV,C191,0,1174.147,1520.354
BEL,C056,HRV,C191,0,1024.412,1024.412
FSM,C583,HRV,C191,0,13073.29,13073.29
ZMB,C894,HRV,C191,0,6930.567,6930.567
JOR,C400,HRV,C191,0,2305.257,2305.257
MDV,C462,HRV,C191,0,7212.847,7212.847
EGY,C818,HRV,C191,0,2199.34,2199.34
HUN,C348,HRV,C191,1,302.1079,302.1079
BRB,C052,HRV,C191,0,7861.881,7861.881
NCL,C540,HRV,C191,0,16296.17,16296.17
TTO,C780,HRV,C191,0,8201.97,8201.97
BOL,C068,HRV,C191,0,10882.31,10872.6
YUG,,HRV,C191,1,370.6908,370.6908
COG,C178,HRV,C191,0,5569.143,5569.143
GBR,C826,HRV,C191,0,1341.216,1341.216
GIB,C292,HRV,C191,0,2079.915,2079.915
UGA,C800,HRV,C191,0,5315.882,5315.882
FRO,C234,HRV,C191,0,2315.49,2315.49
AZE,C031,HRV,C191,0,2800.249,2800.249
SPM,C666,HRV,C191,0,5349.968,5349.968
PAN,C591,HRV,C191,0,9723.97,9723.97
BIH,C070,HRV,C191,1,290.1541,290.1541
NLD,C528,HRV,C191,0,1085.255,1085.255
HKG,C344,HRV,C191,0,8863.981,8863.981
TJK,C762,HRV,C191,0,4350.017,4350.017
DJI,C262,HRV,C191,0,4592.918,4592.918
ABW,C533,HRV,C191,0,8716.868,8716.868
AGO,C024,HRV,C191,0,6086.698,6086.698
DZA,C012,HRV,C191,0,1469.938,1469.938
GRD,C308,HRV,C191,0,8106.601,8106.601
DEU,C276,HRV,C191,0,912.2662,771.8766
SEN,C686,HRV,C191,0,4664.94,4664.94
KEN,C404,HRV,C191,0,5627.701,5627.701
FJI,C242,HRV,C191,0,16554.69,16554.69
NOR,C578,HRV,C191,0,1608.583,1608.583
NIU,C570,HTI,C332,0,11444.15,11444.15
GUY,C328,HTI,C332,0,2019.029,2019.029
BWA,C072,HTI,C332,0,11672.63,11672.63
KNA,C659,HTI,C332,0,1027.994,1027.994
CYP,C196,HTI,C332,0,10185.23,10185.23
BGR,C100,HTI,C332,0,9074.949,9074.949
SYR,C760,HTI,C332,0,10509.86,10509.86
BGD,C050,HTI,C332,0,14970.07,14970.07
TZA,C834,HTI,C332,0,12536.89,12138.61
VGB,C092,HTI,C332,0,814.4899,814.4899
JPN,C392,HTI,C332,0,13116.13,13116.13
PLW,C585,HTI,C332,0,15914.99,15914.99
MOZ,C508,HTI,C332,0,12356.46,12356.46
USA,C840,HTI,C332,0,2475.965,2305.789
NIC,C558,HTI,C332,0,1661.105,1661.105
GTM,C320,HTI,C332,0,1986.791,1986.791
UKR,C804,HTI,C332,0,9307.589,9307.589
HTI,C332,HTI,C332,0,62.65638,62.65638
SOM,C706,HTI,C332,0,12843.56,12843.56
SHN,C654,HTI,C332,0,8244.688,8244.688
ETH,C231,HTI,C332,0,11880.02,11880.02
LVA,C428,HTI,C332,0,8676.039,8676.039
ESP,C724,HTI,C332,0,6900.858,6900.858
ISL,C352,HTI,C332,0,6303.414,6303.414
ANT,C530,HTI,C332,0,805.2162,805.2162
GEO,C268,HTI,C332,0,10727.66,10727.66
TUV,C798,HTI,C332,0,12256.49,12256.49
KAZ,C398,HTI,C332,0,12472.84,11509.2
BLZ,C084,HTI,C332,0,1749.858,1749.858
PCN,C612,HTI,C332,0,7916.452,7916.452
RWA,C646,HTI,C332,0,11393.52,11393.52
WLF,C876,HTI,C332,0,11921.9,11921.9
LKA,C144,HTI,C332,0,15869.11,15869.11
BHS,C044,HTI,C332,0,891.7498,891.7498
HRV,C191,HTI,C332,0,8420.866,8420.866
ATG,C028,HTI,C332,0,1123.375,1123.375
MWI,C454,HTI,C332,0,12179.7,12179.7
SAU,C682,HTI,C332,0,11869.02,11869.02
ZWE,C716,HTI,C332,0,12002.26,12002.26
ROM,,HTI,C332,0,9229.634,9229.634
AUT,C040,HTI,C332,0,8395.361,8395.361
NZL,C554,HTI,C332,0,13253.57,13253.57
PRK,C408,HTI,C332,0,13356.18,13356.18
TUN,C788,HTI,C332,0,8146.623,8146.623
AND,C020,HTI,C332,0,7326.139,7326.139
QAT,C634,HTI,C332,0,12243.64,12243.64
GRC,C300,HTI,C332,0,9269.705,9269.705
MAC,C446,HTI,C332,0,15445.57,15445.57
VNM,C704,HTI,C332,0,15625.75,15625.75
LCA,C662,HTI,C332,0,1312.847,1312.847
CAF,C140,HTI,C332,0,9961.816,9961.816
REU,C638,HTI,C332,0,14581.98,14581.98
BEN,C204,HTI,C332,0,8196.007,8220.756
AUS,C036,HTI,C332,0,15408.26,15557.99
CZE,C203,HTI,C332,0,8218.074,8218.074
COK,C184,HTI,C332,0,10498.61,10498.61
COL,C170,HTI,C332,0,1577.166,1577.166
DMA,C212,HTI,C332,0,1220.426,1220.426
GLP,C312,HTI,C332,0,1161.499,1161.499
CHE,C756,HTI,C332,0,7754.041,7754.041
LBY,C434,HTI,C332,0,8502.302,8502.302
SLB,C090,HTI,C332,0,14317.32,14317.32
MMR,C104,HTI,C332,0,15904.61,15904.61
TON,C776,HTI,C332,0,12041.53,12041.53
BLR,C112,HTI,C332,0,8983.337,8983.337
ISR,C376,HTI,C332,0,10445.87,10445.87
BDI,C108,HTI,C332,0,11364.79,11364.79
CCK,C166,HTI,C332,0,18691.75,18691.75
ECU,C218,HTI,C332,0,2196.625,2196.625
SUR,C740,HTI,C332,0,2331.453,2331.453
MUS,C480,HTI,C332,0,14782.99,14782.99
TMP,,HTI,C332,0,17802.85,17802.85
KIR,C296,HTI,C332,0,12541.33,12541.33
YEM,C887,HTI,C332,0,12123.04,12123.04
EST,C233,HTI,C332,0,8639.033,8639.033
GIN,C324,HTI,C332,0,6171.967,6171.967
PAK,C586,HTI,C332,0,13163.49,13163.49
SYC,C690,HTI,C332,0,14159.38,14159.38
PRY,C600,HTI,C332,0,5127.191,5127.191
GUF,C254,HTI,C332,0,2649.387,2649.387
TGO,C768,HTI,C332,0,8080.71,8080.71
SDN,C729,HTI,C332,0,10970.99,10970.99
SGP,C702,HTI,C332,0,17787.24,17787.24
FLK,C238,HTI,C332,0,7944.849,7944.849
VEN,C862,HTI,C332,0,1060.145,1060.145
NPL,C524,HTI,C332,0,14350.51,14350.51
COM,C174,HTI,C332,0,13104.7,13104.7
MYS,C458,HTI,C332,0,17533.49,17533.49
MHL,C584,HTI,C332,0,12500.17,12500.17
CXR,C162,HTI,C332,0,19104.6,19104.6
AFG,C004,HTI,C332,0,12861,12861
SEN,C686,HTI,C332,0,5849.023,5849.023
PHL,C608,HTI,C332,0,16064.79,16064.79
MDG,C450,HTI,C332,0,13724.29,13724.29
TCA,C796,HTI,C332,0,348.0301,348.0301
BTN,C064,HTI,C332,0,14553.07,14553.07
POL,C616,HTI,C332,0,8616.827,8616.827
GAB,C266,HTI,C332,0,9133.037,9133.037
URY,C858,HTI,C332,0,6191.462,6191.462
ZAF,C710,HTI,C332,0,11226.69,11923.41
THA,C764,HTI,C332,0,16355.74,16355.74
CHN,C156,HTI,C332,0,13463.2,13463.2
IRN,C364,HTI,C332,0,11579.58,11579.58
GRL,C304,HTI,C332,0,5310.384,5310.384
NFK,C574,HTI,C332,0,13846.66,13846.66
NAM,C516,HTI,C332,0,10741.81,10741.81
NRU,C520,HTI,C332,0,13265.48,13265.48
BRB,C052,HTI,C332,0,1489.931,1489.931
ERI,C232,HTI,C332,0,11606.91,11606.91
BRA,C076,HTI,C332,0,5452.449,4664.838
SLV,C222,HTI,C332,0,1879.112,1879.112
KGZ,C417,HTI,C332,0,12402.62,12402.62
OMN,C512,HTI,C332,0,12936.84,12936.84
IRL,C372,HTI,C332,0,6790.078,6790.078
MLI,C466,HTI,C332,0,6895.612,6895.612
FRA,C250,HTI,C332,0,7361.197,7361.197
MKD,C807,HTI,C332,0,8952.266,8952.266
SPM,C666,HTI,C332,0,3461.458,3461.458
IRQ,C368,HTI,C332,0,11183.42,11183.42
ZAR,,HTI,C332,0,9920.085,9920.085
COG,C178,HTI,C332,0,9910.699,9910.699
CYM,C136,HTI,C332,0,956.3452,956.3452
PRI,C630,HTI,C332,0,654.8491,654.8491
SMR,C674,HTI,C332,0,8191.384,8191.384
NCL,C540,HTI,C332,0,13925.48,13925.48
SVN,C705,HTI,C332,0,8303.701,8303.701
RUS,C643,HTI,C332,0,9505.053,9505.053
BRN,C096,HTI,C332,0,17300.25,17300.25
MDV,C462,HTI,C332,0,15511.7,15511.7
BOL,C068,HTI,C332,0,3927.636,4259.427
PYF,C258,HTI,C332,0,9352.99,9352.99
MDA,C498,HTI,C332,0,9330.392,9330.392
FIN,C246,HTI,C332,0,8631.048,8631.048
KOR,C410,HTI,C332,0,13474.77,13474.77
CPV,C132,HTI,C332,0,5205.584,5205.584
PNG,C598,HTI,C332,0,15666.74,15666.74
MTQ,C474,HTI,C332,0,1277.648,1277.648
MRT,C478,HTI,C332,0,5928.681,5928.681
NGA,C566,HTI,C332,0,8294.503,8594.216
LAO,C418,HTI,C332,0,15930.62,15930.62
LTU,C440,HTI,C332,0,8819.789,8819.789
TJK,C762,HTI,C332,0,12491.63,12491.63
SWZ,C748,HTI,C332,0,12222.37,12222.37
DNK,C208,HTI,C332,0,8006.404,8006.404
VUT,C548,HTI,C332,0,13652.88,13652.88
ARG,C032,HTI,C332,0,6101.208,6101.208
ARE,C784,HTI,C332,0,12534.01,12534.01
MAR,C504,HTI,C332,0,6647.975,6647.975
KWT,C414,HTI,C332,0,11704.47,11704.47
TWN,C158,HTI,C332,0,14950.43,14950.43
CAN,C124,HTI,C332,0,2870.515,3006.868
LUX,C442,HTI,C332,0,7634.649,7634.649
ITA,C380,HTI,C332,0,8234.053,8234.053
GNB,C624,HTI,C332,0,6110.211,6110.211
FSM,C583,HTI,C332,0,13801.73,13801.73
GBR,C826,HTI,C332,0,7184.438,7184.438
MNP,C580,HTI,C332,0,14418.42,14418.42
TUR,C792,HTI,C332,0,9577.022,9928.993
DEU,C276,HTI,C332,0,7679.781,8105.72
SWE,C752,HTI,C332,0,8272.682,8272.682
SVK,C703,HTI,C332,0,8454.582,8454.582
AIA,C660,HTI,C332,0,979.3344,979.3344
KEN,C404,HTI,C332,0,12082.7,12082.7
STP,C678,HTI,C332,0,8855.047,8855.047
HUN,C348,HTI,C332,0,8608.375,8608.375
WSM,C882,HTI,C332,0,13197.1,13197.1
LSO,C426,HTI,C332,0,11937.93,11937.93
DOM,C214,HTI,C332,1,269.1628,269.1628
EGY,C818,HTI,C332,0,10230.11,10230.11
BIH,C070,HTI,C332,0,8659.145,8659.145
CUB,C192,HTI,C332,0,1165.037,1165.037
GNQ,C226,HTI,C332,0,8949.406,8949.406
NER,C562,HTI,C332,0,7925.903,7925.903
GMB,C270,HTI,C332,0,5962.078,5962.078
HKG,C344,HTI,C332,0,15436.52,15436.52
HND,C340,HTI,C332,0,1666.575,1666.575
ALB,C008,HTI,C332,0,8840.73,8840.73
MLT,C470,HTI,C332,0,8546.669,8546.669
BMU,C060,HTI,C332,0,1706.064,1706.064
JAM,C388,HTI,C332,0,476.5364,476.5364
ZMB,C894,HTI,C332,0,11647.49,11647.49
AGO,C024,HTI,C332,0,9868.396,9868.396
KHM,C116,HTI,C332,0,16666.48,16666.48
TTO,C780,HTI,C332,0,1459.749,1459.749
MSR,C500,HTI,C332,0,1092.512,1092.512
PAN,C591,HTI,C332,0,1319.175,1319.175
IDN,C360,HTI,C332,0,18648.31,18648.31
CIV,C384,HTI,C332,0,7543.253,7359.386
CRI,C188,HTI,C332,0,1583.355,1583.355
ARM,C051,HTI,C332,0,10794.76,10794.76
TCD,C148,HTI,C332,0,9311.246,9311.246
PAL,,HTI,C332,0,10443.46,10443.46
LBR,C430,HTI,C332,0,6797.062,6797.062
FRO,C234,HTI,C332,0,6933.253,6933.253
LBN,C422,HTI,C332,0,10424.03,10424.03
TKM,C795,HTI,C332,0,11906.65,11906.65
DZA,C012,HTI,C332,0,7511.606,7511.606
GIB,C292,HTI,C332,0,6773.456,6773.456
ESH,C732,HTI,C332,0,6088.73,6088.73
FJI,C242,HTI,C332,0,12613.71,12613.71
MNG,C496,HTI,C332,0,12637.59,12637.59
GHA,C288,HTI,C332,0,7932.68,7932.68
IND,C356,HTI,C332,0,13846.49,13846.49
PRT,C620,HTI,C332,0,6435.96,6435.96
CMR,C120,HTI,C332,0,9232.512,9232.512
CHL,C152,HTI,C332,0,5795.827,5795.827
BFA,C854,HTI,C332,0,7568.579,7568.579
PER,C604,HTI,C332,0,3450.387,3450.387
AZE,C031,HTI,C332,0,11164.88,11164.88
GRD,C308,HTI,C332,0,1346.694,1346.694
TKL,C772,HTI,C332,0,11346.57,11346.57
MEX,C484,HTI,C332,0,2822.927,2822.927
UZB,C860,HTI,C332,0,12285.19,12285.19
NLD,C528,HTI,C332,0,7532.215,7532.215
BEL,C056,HTI,C332,0,7499.688,7499.688
JOR,C400,HTI,C332,0,10551.89,10551.89
SLE,C694,HTI,C332,0,6460.474,6460.474
BHR,C048,HTI,C332,0,12110.4,12110.4
ABW,C533,HTI,C332,0,709.3878,709.3878
NOR,C578,HTI,C332,0,7855.384,7855.384
DJI,C262,HTI,C332,0,12199.36,12199.36
YUG,,HTI,C332,0,8790.975,8790.975
UGA,C800,HTI,C332,0,11576.85,11576.85
VCT,C670,HTI,C332,0,1328.54,1328.54
REU,C638,HUN,C348,0,8435.936,8435.936
LKA,C144,HUN,C348,0,7282.259,7282.259
NIC,C558,HUN,C348,0,10146.51,10146.51
SVK,C703,HUN,C348,1,159.0699,159.0699
COL,C170,HUN,C348,0,9945.401,9945.401
GUY,C328,HUN,C348,0,8502.132,8502.132
ZWE,C716,HUN,C348,0,7369.824,7369.824
AFG,C004,HUN,C348,0,4367.694,4367.694
AND,C020,HUN,C348,0,1484.944,1484.944
SAU,C682,HUN,C348,0,3525.037,3525.037
UKR,C804,HUN,C348,1,896.3701,896.3701
ESP,C724,HUN,C348,0,1977.705,1977.705
NZL,C554,HUN,C348,0,18128.41,18128.41
NGA,C566,HUN,C348,0,4803.548,4409.833
CYP,C196,HUN,C348,0,1815.574,1815.574
MOZ,C508,HUN,C348,0,8288.68,8288.68
HRV,C191,HUN,C348,1,302.1079,302.1079
SOM,C706,HUN,C348,0,5658.885,5658.885
CAF,C140,HUN,C348,0,4799.03,4799.03
NRU,C520,HUN,C348,0,13954.22,13954.22
GAB,C266,HUN,C348,0,5326.461,5326.461
SYR,C760,HUN,C348,0,2126.633,2126.633
DMA,C212,HUN,C348,0,8054.863,8054.863
MNG,C496,HUN,C348,0,6193.408,6193.408
MLI,C466,HUN,C348,0,4620.414,4620.414
HTI,C332,HUN,C348,0,8608.375,8608.375
BTN,C064,HUN,C348,0,6388.202,6388.202
ANT,C530,HUN,C348,0,8877.086,8877.086
VCT,C670,HUN,C348,0,8211.371,8211.371
PYF,C258,HUN,C348,0,16540.2,16540.2
KOR,C410,HUN,C348,0,8182.963,8182.963
NOR,C578,HUN,C348,0,1483.495,1483.495
ROM,,HUN,C348,1,645.1553,645.1553
PRK,C408,HUN,C348,0,7988.041,7988.041
CYM,C136,HUN,C348,0,9197.06,9197.06
IRQ,C368,HUN,C348,0,2646.763,2646.763
RWA,C646,HUN,C348,0,5605.626,5605.626
YEM,C887,HUN,C348,0,4258.262,4258.262
SEN,C686,HUN,C348,0,4966.707,4966.707
JPN,C392,HUN,C348,0,9058.923,9058.923
ITA,C380,HUN,C348,0,811.4083,811.4083
BGR,C100,HUN,C348,0,632.9641,632.9641
LCA,C662,HUN,C348,0,8127.199,8127.199
LBY,C434,HUN,C348,0,1718.039,1718.039
MKD,C807,HUN,C348,0,641.169,641.169
PCN,C612,HUN,C348,0,16349.03,16349.03
CHN,C156,HUN,C348,0,7347.376,7347.376
PAK,C586,HUN,C348,0,4718.152,4718.152
KIR,C296,HUN,C348,0,14039.25,14039.25
VGB,C092,HUN,C348,0,8046.974,8046.974
CXR,C162,HUN,C348,0,10621.53,10621.53
TZA,C834,HUN,C348,0,6368.856,6194.631
MMR,C104,HUN,C348,0,7688.242,7688.242
ZAF,C710,HUN,C348,0,9063.651,8202.181
SLB,C090,HUN,C348,0,14432.56,14432.56
WLF,C876,HUN,C348,0,15972.21,15972.21
ISL,C352,HUN,C348,0,3077.932,3077.932
GRL,C304,HUN,C348,0,4506.404,4506.404
PLW,C585,HUN,C348,0,11259.74,11259.74
ECU,C218,HUN,C348,0,10602.96,10602.96
TCA,C796,HUN,C348,0,8288.059,8288.059
HKG,C344,HUN,C348,0,8577.637,8577.637
NAM,C516,HUN,C348,0,7800.814,7800.814
TMP,,HUN,C348,0,11959.53,11959.53
ETH,C231,HUN,C348,0,4668.57,4668.57
TUV,C798,HUN,C348,0,15305.24,15305.24
BGD,C050,HUN,C348,0,6718.291,6718.291
MYS,C458,HUN,C348,0,9207.439,9207.439
BLZ,C084,HUN,C348,0,9886.722,9886.722
MAC,C446,HUN,C348,0,8535.361,8535.361
IRN,C364,HUN,C348,0,2971.412,2971.412
SHN,C654,HUN,C348,0,7477.195,7477.195
PRY,C600,HUN,C348,0,11132.86,11132.86
GRC,C300,HUN,C348,0,1123.943,1123.943
AGO,C024,HUN,C348,0,6296.004,6296.004
BLR,C112,HUN,C348,0,923.2194,923.2194
NPL,C524,HUN,C348,0,6044.132,6044.132
GLP,C312,HUN,C348,0,8025.469,8025.469
VEN,C862,HUN,C348,0,8850.266,8850.266
THA,C764,HUN,C348,0,8256.267,8256.267
COM,C174,HUN,C348,0,7009.495,7009.495
IRL,C372,HUN,C348,0,1895.995,1895.995
FRO,C234,HUN,C348,0,2285.93,2285.93
EST,C233,HUN,C348,0,1377.818,1377.818
TTO,C780,HUN,C348,0,8439.339,8439.339
DJI,C262,HUN,C348,0,4586.096,4586.096
SYC,C690,HUN,C348,0,6807.325,6807.325
KNA,C659,HUN,C348,0,7997.407,7997.407
OMN,C512,HUN,C348,0,4388.211,4388.211
CZE,C203,HUN,C348,0,445.1513,445.1513
NIU,C570,HUN,C348,0,16760.83,16760.83
SUR,C740,HUN,C348,0,8356.769,8356.769
ATG,C028,HUN,C348,0,7943.171,7943.171
AUS,C036,HUN,C348,0,15795.78,15733.1
GIN,C324,HUN,C348,0,5341.388,5341.388
NER,C562,HUN,C348,0,4095.356,4095.356
MDV,C462,HUN,C348,0,7071.424,7071.424
ZAR,,HUN,C348,0,5776.994,5776.994
ZMB,C894,HUN,C348,0,7068.177,7068.177
PHL,C608,HUN,C348,0,9691.141,9691.141
AUT,C040,HUN,C348,1,215.6626,215.6626
TUN,C788,HUN,C348,0,1390.911,1390.911
LVA,C428,HUN,C348,0,1105.945,1105.945
VNM,C704,HUN,C348,0,8077.671,8077.671
GTM,C320,HUN,C348,0,10225.22,10225.22
RUS,C643,HUN,C348,0,1574.19,1574.19
CUB,C192,HUN,C348,0,8953.837,8953.837
GRD,C308,HUN,C348,0,8340.006,8340.006
LBN,C422,HUN,C348,0,2048.187,2048.187
SVN,C705,HUN,C348,1,381.6249,381.6249
BRB,C052,HUN,C348,0,8097.864,8097.864
GMB,C270,HUN,C348,0,5025.204,5025.204
GEO,C268,HUN,C348,0,2129.311,2129.311
ISR,C376,HUN,C348,0,2170.795,2170.795
MHL,C584,HUN,C348,0,13362.73,13362.73
NFK,C574,HUN,C348,0,16666.61,16666.61
BWA,C072,HUN,C348,0,8070.812,8070.812
FRA,C250,HUN,C348,0,1247.24,1247.24
STP,C678,HUN,C348,0,5398.453,5398.453
LTU,C440,HUN,C348,0,910.8107,910.8107
UZB,C860,HUN,C348,0,3979.094,3979.094
URY,C858,HUN,C348,0,11831,11831
SPM,C666,HUN,C348,0,5466.189,5466.189
CHL,C152,HUN,C348,0,12670.03,12670.03
CIV,C384,HUN,C348,0,5185.391,5083.071
MDA,C498,HUN,C348,0,740.7287,740.7287
MWI,C454,HUN,C348,0,6997.343,6997.343
SWZ,C748,HUN,C348,0,8306.482,8306.482
CCK,C166,HUN,C348,0,10144.5,10144.5
TKM,C795,HUN,C348,0,3346.16,3346.16
GBR,C826,HUN,C348,0,1453.666,1453.666
DZA,C012,HUN,C348,0,1771.935,1771.935
GUF,C254,HUN,C348,0,8218.626,8218.626
LBR,C430,HUN,C348,0,5387.021,5387.021
ERI,C232,HUN,C348,0,4019.351,4019.351
GNQ,C226,HUN,C348,0,4967.766,4967.766
TCD,C148,HUN,C348,0,3950.869,3950.869
BOL,C068,HUN,C348,0,11157.74,11155.72
AIA,C660,HUN,C348,0,7949.861,7949.861
NCL,C540,HUN,C348,0,15995.31,15995.31
MDG,C450,HUN,C348,0,7914.995,7914.995
QAT,C634,HUN,C348,0,3773.849,3773.849
BDI,C108,HUN,C348,0,5749.698,5749.698
SGP,C702,HUN,C348,0,9520.76,9520.76
LAO,C418,HUN,C348,0,8077.644,8077.644
SDN,C729,HUN,C348,0,3766.649,3766.649
BRN,C096,HUN,C348,0,10055.06,10055.06
BHS,C044,HUN,C348,0,8441.592,8441.592
TON,C776,HUN,C348,0,16832.62,16832.62
NLD,C528,HUN,C348,0,1145.901,1145.901
TWN,C158,HUN,C348,0,8860.851,8860.851
TUR,C792,HUN,C348,0,1066.445,1390.226
FIN,C246,HUN,C348,0,1457.984,1457.984
BRA,C076,HUN,C348,0,10267.27,9672.754
COK,C184,HUN,C348,0,17104.75,17104.75
CMR,C120,HUN,C348,0,4911.726,4911.726
COG,C178,HUN,C348,0,5770.006,5770.006
USA,C840,HUN,C348,0,7011.543,7342.427
DNK,C208,HUN,C348,0,1011.98,1011.98
ESH,C732,HUN,C348,0,3597.452,3597.452
MEX,C484,HUN,C348,0,10375.25,10375.25
BEL,C056,HUN,C348,0,1129.979,1129.979
TGO,C768,HUN,C348,0,4899.516,4899.516
DOM,C214,HUN,C348,0,8425.433,8425.433
FSM,C583,HUN,C348,0,12773.34,12773.34
FLK,C238,HUN,C348,0,13236.48,13236.48
VUT,C548,HUN,C348,0,15699.18,15699.18
CPV,C132,HUN,C348,0,5328.774,5328.774
ARE,C784,HUN,C348,0,4030.737,4030.737
CAN,C124,HUN,C348,0,7131.152,6782.091
SLV,C222,HUN,C348,0,10214.76,10214.76
MNP,C580,HUN,C348,0,11277.03,11277.03
AZE,C031,HUN,C348,0,2576.117,2576.117
FJI,C242,HUN,C348,0,16264.28,16264.28
HUN,C348,HUN,C348,0,114.7229,114.7229
MLT,C470,HUN,C348,0,1343.903,1343.903
TJK,C762,HUN,C348,0,4093.559,4093.559
ABW,C533,HUN,C348,0,8927.636,8927.636
KWT,C414,HUN,C348,0,3202.095,3202.095
CHE,C756,HUN,C348,0,879.3594,879.3594
IDN,C360,HUN,C348,0,10347.5,10347.5
MSR,C500,HUN,C348,0,8006.166,8006.166
WSM,C882,HUN,C348,0,15511.25,15511.25
PNG,C598,HUN,C348,0,13598.13,13598.13
MUS,C480,HUN,C348,0,8455.104,8455.104
GNB,C624,HUN,C348,0,5115.207,5115.207
KAZ,C398,HUN,C348,0,4445.851,3742.335
MRT,C478,HUN,C348,0,4556.213,4556.213
MAR,C504,HUN,C348,0,2628.122,2628.122
PAN,C591,HUN,C348,0,9918.198,9918.198
POL,C616,HUN,C348,0,546.806,546.806
GHA,C288,HUN,C348,0,5018.987,5018.987
JOR,C400,HUN,C348,0,2244.623,2244.623
LUX,C442,HUN,C348,0,977.394,977.394
EGY,C818,HUN,C348,0,2205.767,2205.767
BEN,C204,HUN,C348,0,4837.516,4818.644
SMR,C674,HUN,C348,0,644.5287,644.5287
LSO,C426,HUN,C348,0,8591.318,8591.318
UGA,C800,HUN,C348,0,5410.857,5410.857
KEN,C404,HUN,C348,0,5698.259,5698.259
DEU,C276,HUN,C348,0,976.2567,689.5331
KGZ,C417,HUN,C348,0,4292.904,4292.904
BIH,C070,HUN,C348,0,407.2162,407.2162
MTQ,C474,HUN,C348,0,8088.122,8088.122
ARM,C051,HUN,C348,0,2186.893,2186.893
PRT,C620,HUN,C348,0,2471.427,2471.427
TKL,C772,HUN,C348,0,15623.64,15623.64
JAM,C388,HUN,C348,0,8979.789,8979.789
IND,C356,HUN,C348,0,5369.791,5369.791
SWE,C752,HUN,C348,0,1318.564,1318.564
CRI,C188,HUN,C348,0,10164.74,10164.74
PRI,C630,HUN,C348,0,8160.221,8160.221
GIB,C292,HUN,C348,0,2371.369,2371.369
KHM,C116,HUN,C348,0,8760.564,8760.564
PAL,,HUN,C348,0,2206.055,2206.055
YUG,,HUN,C348,1,317.1298,317.1298
PER,C604,HUN,C348,0,11462.46,11462.46
ALB,C008,HUN,C348,0,689.0358,689.0358
HND,C340,HUN,C348,0,10044.54,10044.54
BFA,C854,HUN,C348,0,4364.332,4364.332
BMU,C060,HUN,C348,0,7003.594,7003.594
SLE,C694,HUN,C348,0,5304.363,5304.363
ARG,C032,HUN,C348,0,11957.08,11957.08
BHR,C048,HUN,C348,0,3634.844,3634.844
SAU,C682,IDN,C360,0,7340.407,7340.407
ZWE,C716,IDN,C360,0,8296.639,8296.639
IRN,C364,IDN,C360,0,7411.062,7411.062
SHN,C654,IDN,C360,0,12200.98,12200.98
UKR,C804,IDN,C360,0,9581.404,9581.404
SYR,C760,IDN,C360,0,8610.904,8610.904
PHL,C608,IDN,C360,0,2792.088,2792.088
LKA,C144,IDN,C360,0,3320.081,3320.081
MKD,C807,IDN,C360,0,10085.38,10085.38
KOR,C410,IDN,C360,0,5291.684,5291.684
PRK,C408,IDN,C360,0,5392.941,5392.941
GRL,C304,IDN,C360,0,13348.57,13348.57
GUY,C328,IDN,C360,0,18364.3,18364.3
AFG,C004,IDN,C360,0,6000.786,6000.786
NGA,C566,IDN,C360,0,11555.97,11173.65
ETH,C231,IDN,C360,0,7720.745,7720.745
IRQ,C368,IDN,C360,0,7891.085,7891.085
NAM,C516,IDN,C360,0,9719.587,9719.587
KAZ,C398,IDN,C360,0,6263.184,7212.794
ATG,C028,IDN,C360,0,18289.65,18289.65
SUR,C740,IDN,C360,0,18039.47,18039.47
PLW,C585,IDN,C360,0,3424.769,3424.769
TZA,C834,IDN,C360,0,7452.995,7851.038
BGD,C050,IDN,C360,0,3767.354,3767.354
CXR,C162,IDN,C360,0,490.1221,490.1221
RWA,C646,IDN,C360,0,8520.662,8520.662
JPN,C392,IDN,C360,0,5791.627,5791.627
MOZ,C508,IDN,C360,0,8136.164,8136.164
QAT,C634,IDN,C360,0,6915.216,6915.216
VCT,C670,IDN,C360,0,18499.46,18499.46
SEN,C686,IDN,C360,0,13866.99,13866.99
TMP,,IDN,C360,1,2095.836,2095.836
LVA,C428,IDN,C360,0,10145.65,10145.65
AUT,C040,IDN,C360,0,10553.88,10553.88
MWI,C454,IDN,C360,0,8013.892,8013.892
CYP,C196,IDN,C360,0,8922.735,8922.735
NIU,C570,IDN,C360,0,9095.809,9095.809
NFK,C574,IDN,C360,0,6893.879,6893.879
ZAF,C710,IDN,C360,0,9478.355,8573.012
SWZ,C748,IDN,C360,0,8281.779,8281.779
GIB,C292,IDN,C360,0,12400.39,12400.39
ROM,,IDN,C360,0,9756.628,9756.628
PAK,C586,IDN,C360,0,5671.58,5671.58
CAF,C140,IDN,C360,0,9863.057,9863.057
GLP,C312,IDN,C360,0,18365.37,18365.37
CYM,C136,IDN,C360,0,18324.11,18324.11
PRI,C630,IDN,C360,0,18461.27,18461.27
EST,C233,IDN,C360,0,10154.52,10154.52
